Id,SalePrice
1461,125519.42
1462,159043.16
1463,187917.7
1464,192494.44
1465,179238.2
1466,174564.42
1467,176119.33
1468,166783.67
1469,190551.16
1470,126357.82
1471,195231.36
1472,92317.28
1473,100398.484
1474,158328.23
1475,118588.54
1476,398859.5
1477,249808.94
1478,276756.94
1479,270547.44
1480,464356.0
1481,360962.75
1482,199628.31
1483,172868.75
1484,163962.98
1485,178849.02
1486,198533.45
1487,346425.78
1488,231608.47
1489,198016.3
1490,222271.83
1491,194359.78
1492,93374.01
1493,182644.98
1494,291380.72
1495,299078.47
1496,234356.7
1497,184377.42
1498,160989.83
1499,164822.92
1500,156645.64
1501,178451.64
1502,158736.22
1503,285785.38
1504,235605.52
1505,227210.7
1506,197100.06
1507,241041.72
1508,200216.7
1509,153966.55
1510,150597.55
1511,145116.31
1512,184817.78
1513,136415.92
1514,153414.66
1515,198430.17
1516,148585.36
1517,160158.3
1518,132895.67
1519,230462.1
1520,131281.98
1521,134854.1
1522,165922.16
1523,110949.37
1524,126213.4
1525,121598.336
1526,113608.58
1527,111450.35
1528,128601.82
1529,151697.78
1530,181843.45
1531,104071.58
1532,104330.71
1533,152693.38
1534,118764.09
1535,156563.61
1536,111042.51
1537,67553.25
1538,157317.36
1539,191422.61
1540,101624.62
1541,140226.62
1542,135115.2
1543,215423.64
1544,78037.01
1545,111986.6
1546,127185.78
1547,130294.055
1548,133663.27
1549,116809.77
1550,141153.62
1551,116164.34
1552,145397.14
1553,157390.73
1554,107408.65
1555,164005.05
1556,81491.63
1557,107512.766
1558,93556.055
1559,80822.61
1560,141618.03
1561,156910.02
1562,129658.555
1563,127080.0
1564,155296.52
1565,143451.02
1566,229507.33
1567,67077.4
1568,229601.61
1569,148898.84
1570,136324.17
1571,116663.99
1572,146440.16
1573,245329.08
1574,117402.195
1575,220993.48
1576,240659.44
1577,190814.17
1578,148471.28
1579,136877.58
1580,188241.27
1581,154466.72
1582,127855.914
1583,331545.28
1584,226859.1
1585,140870.6
1586,75217.195
1587,93989.07
1588,154395.45
1589,101080.63
1590,129958.3
1591,94186.914
1592,114716.445
1593,131601.36
1594,140103.36
1595,117835.88
1596,257004.1
1597,176758.61
1598,204322.25
1599,174821.73
1600,174395.19
1601,83915.82
1602,119496.984
1603,98477.445
1604,271811.16
1605,256646.16
1606,170872.36
1607,175146.6
1608,212886.06
1609,185989.78
1610,147787.22
1611,147272.19
1612,167700.0
1613,164012.31
1614,129002.086
1615,97381.25
1616,72957.28
1617,99962.445
1618,122833.06
1619,140489.6
1620,170939.45
1621,130930.41
1622,147822.05
1623,283271.25
1624,222567.2
1625,126534.125
1626,170676.11
1627,185761.64
1628,279905.7
1629,171083.4
1630,298693.47
1631,212950.67
1632,247192.5
1633,165936.38
1634,191771.98
1635,180230.22
1636,155008.03
1637,200848.47
1638,194533.1
1639,176627.7
1640,269809.1
1641,169371.72
1642,227949.19
1643,221568.28
1644,225147.81
1645,192912.7
1646,158690.86
1647,157417.25
1648,137416.5
1649,141942.64
1650,116003.24
1651,122999.96
1652,98963.9
1653,101611.34
1654,151785.89
1655,144437.64
1656,152242.03
1657,151486.34
1658,152829.39
1659,124683.91
1660,146695.23
1661,427161.9
1662,411071.72
1663,393359.44
1664,364536.94
1665,321876.97
1666,325964.62
1667,361302.9
1668,344319.12
1669,284419.78
1670,356273.44
1671,254107.5
1672,370619.94
1673,287353.25
1674,238799.52
1675,183962.31
1676,191612.55
1677,214379.47
1678,344959.5
1679,379464.03
1680,333703.44
1681,239742.33
1682,306669.44
1683,173068.48
1684,175545.05
1685,170059.48
1686,167747.14
1687,164311.86
1688,193685.88
1689,190043.8
1690,193803.86
1691,176043.16
1692,249904.0
1693,162657.94
1694,183326.55
1695,167181.3
1696,280419.2
1697,172715.2
1698,362840.9
1699,325750.4
1700,249924.2
1701,263897.3
1702,261662.58
1703,248600.05
1704,290026.84
1705,219263.97
1706,342917.1
1707,208782.73
1708,197760.75
1709,263948.3
1710,212114.08
1711,253822.0
1712,242039.88
1713,266470.22
1714,226851.56
1715,206788.48
1716,181422.25
1717,172835.8
1718,141932.6
1719,207269.98
1720,238011.52
1721,162432.83
1722,127545.83
1723,157960.75
1724,207566.0
1725,243505.23
1726,195683.8
1727,163498.72
1728,186330.77
1729,162397.72
1730,154091.97
1731,123184.21
1732,134572.81
1733,121010.16
1734,112299.445
1735,135187.1
1736,114850.72
1737,363216.44
1738,213585.9
1739,279159.84
1740,224056.2
1741,200625.22
1742,174025.62
1743,173988.23
1744,318098.4
1745,235818.44
1746,183905.58
1747,214381.89
1748,225913.88
1749,152496.28
1750,132370.9
1751,232149.17
1752,122713.46
1753,151016.98
1754,201777.06
1755,169260.56
1756,136748.52
1757,127468.09
1758,145128.7
1759,164640.16
1760,161906.62
1761,145571.22
1762,179706.67
1763,172370.31
1764,115603.164
1765,180396.42
1766,179925.03
1767,211641.44
1768,149983.55
1769,169590.62
1770,149878.02
1771,128545.35
1772,138960.72
1773,129657.73
1774,124638.77
1775,141453.0
1776,132672.19
1777,114081.734
1778,143280.88
1779,112321.11
1780,169425.7
1781,134203.23
1782,91285.75
1783,138221.3
1784,109095.016
1785,133198.69
1786,148192.9
1787,153257.55
1788,64592.36
1789,109538.0
1790,85404.14
1791,193455.7
1792,157458.31
1793,125922.305
1794,144654.06
1795,132628.4
1796,119260.54
1797,111134.06
1798,126144.28
1799,112980.88
1800,137459.86
1801,128059.25
1802,116414.3
1803,150579.03
1804,139613.22
1805,141127.89
1806,114972.88
1807,142352.39
1808,118603.04
1809,124637.14
1810,147371.12
1811,111924.92
1812,108685.27
1813,123268.08
1814,106174.82
1815,50094.617
1816,108063.95
1817,107860.51
1818,155862.33
1819,121225.44
1820,52267.547
1821,98851.51
1822,149411.02
1823,41575.78
1824,142158.38
1825,130477.46
1826,103957.336
1827,96102.47
1828,140646.83
1829,122071.0
1830,140579.11
1831,144275.52
1832,76916.02
1833,152428.42
1834,119042.164
1835,133190.06
1836,125181.56
1837,91627.94
1838,133021.88
1839,93554.09
1840,168274.42
1841,159775.55
1842,89910.64
1843,130714.51
1844,140670.61
1845,142081.48
1846,153152.05
1847,161447.7
1848,53167.94
1849,105169.88
1850,119701.26
1851,154550.97
1852,129505.09
1853,141844.98
1854,169829.56
1855,151616.97
1856,229028.8
1857,154561.11
1858,136774.92
1859,120818.83
1860,159441.1
1861,118071.39
1862,274317.78
1863,265716.44
1864,265716.44
1865,327112.72
1866,334124.56
1867,229950.98
1868,287911.94
1869,202582.94
1870,238595.67
1871,240277.88
1872,169429.94
1873,238468.02
1874,137956.75
1875,201679.38
1876,196648.08
1877,210917.33
1878,195397.73
1879,130710.73
1880,136579.19
1881,241740.66
1882,247524.4
1883,194084.66
1884,203514.14
1885,252382.45
1886,285464.4
1887,203211.86
1888,275249.72
1889,156269.17
1890,126439.195
1891,132019.94
1892,105882.81
1893,136352.39
1894,130807.07
1895,134668.95
1896,124488.414
1897,103989.33
1898,106823.14
1899,168053.66
1900,159830.86
1901,179799.84
1902,135084.39
1903,213903.34
1904,146017.08
1905,197150.02
1906,179070.84
1907,197403.02
1908,114061.35
1909,136658.73
1910,120112.664
1911,216484.61
1912,309252.1
1913,138563.5
1914,67345.336
1915,290610.12
1916,74525.37
1917,256360.9
1918,142140.34
1919,171401.97
1920,141297.98
1921,409165.0
1922,329981.28
1923,216163.75
1924,240577.12
1925,198330.55
1926,399657.0
1927,132939.25
1928,153257.62
1929,125824.13
1930,122302.484
1931,143501.8
1932,131444.25
1933,181184.56
1934,181815.33
1935,170893.86
1936,187982.92
1937,185067.55
1938,178989.42
1939,232758.44
1940,181123.84
1941,168271.19
1942,193844.31
1943,201672.88
1944,355996.94
1945,393427.25
1946,154433.62
1947,323447.5
1948,170524.72
1949,239265.38
1950,187356.3
1951,258849.52
1952,238823.89
1953,173257.3
1954,184276.1
1955,126033.195
1956,320455.12
1957,157720.69
1958,306802.8
1959,152132.03
1960,115316.71
1961,121760.26
1962,95182.18
1963,102196.52
1964,114057.484
1965,151289.27
1966,138281.58
1967,290574.8
1968,417770.88
1969,405991.53
1970,420780.12
1971,464266.1
1972,384289.5
1973,272177.06
1974,319856.66
1975,381332.7
1976,266764.94
1977,339923.34
1978,381931.3
1979,360286.22
1980,191913.97
1981,350239.38
1982,217580.42
1983,197798.34
1984,170121.69
1985,217460.47
1986,216280.34
1987,177495.28
1988,180301.2
1989,198368.36
1990,209069.44
1991,236872.84
1992,211745.14
1993,167149.3
1994,226076.31
1995,184845.67
1996,248462.05
1997,317037.7
1998,320258.84
1999,254897.05
2000,320906.44
2001,260321.98
2002,243525.89
2003,265039.62
2004,277907.12
2005,213521.84
2006,216168.53
2007,248008.47
2008,213217.89
2009,199542.33
2010,199095.7
2011,145809.14
2012,172181.1
2013,181577.25
2014,187196.53
2015,203791.8
2016,197211.36
2017,199952.75
2018,120498.55
2019,137808.36
2020,106917.13
2021,106644.016
2022,183112.88
2023,139316.47
2024,250459.97
2025,360072.7
2026,175193.25
2027,156977.38
2028,143451.75
2029,167999.94
2030,265161.72
2031,230396.78
2032,244628.12
2033,261223.33
2034,165080.2
2035,213080.19
2036,197426.69
2037,205039.67
2038,295710.9
2039,219643.5
2040,313746.56
2041,288535.12
2042,203559.66
2043,173399.8
2044,169001.81
2045,221710.77
2046,139381.17
2047,144966.36
2048,138491.36
2049,135251.23
2050,173280.62
2051,106716.7
2052,128014.49
2053,144683.23
2054,88071.695
2055,150518.47
2056,137600.53
2057,120507.09
2058,225816.58
2059,128779.86
2060,175863.78
2061,175428.52
2062,131032.34
2063,117034.62
2064,145542.92
2065,117870.51
2066,160570.56
2067,115194.94
2068,138503.44
2069,88238.27
2070,113528.68
2071,99220.0
2072,133284.95
2073,133181.66
2074,171218.45
2075,149827.75
2076,123638.77
2077,159704.7
2078,132636.77
2079,130635.02
2080,117006.94
2081,125233.945
2082,121706.61
2083,142863.27
2084,114928.03
2085,121674.65
2086,110982.16
2087,116252.82
2088,89428.55
2089,71830.5
2090,128083.73
2091,125038.695
2092,123804.45
2093,135852.2
2094,118248.68
2095,151063.4
2096,81205.3
2097,96352.99
2098,149338.77
2099,68684.92
