Id,SalePrice
1461,122964.23
1462,156874.23
1463,187547.22
1464,192663.34
1465,191271.4
1466,172176.95
1467,170454.03
1468,163630.06
1469,188328.33
1470,129055.44
1471,205016.89
1472,98493.234
1473,100034.2
1474,154036.88
1475,127447.09
1476,389577.3
1477,264399.4
1478,288503.9
1479,225590.56
1480,572163.75
1481,299736.97
1482,204922.17
1483,173179.05
1484,166322.66
1485,177864.84
1486,192689.1
1487,345499.9
1488,233092.48
1489,212637.58
1490,207744.02
1491,189053.33
1492,95786.43
1493,201019.88
1494,299575.4
1495,297267.25
1496,234990.75
1497,180397.83
1498,159406.11
1499,155654.0
1500,152720.34
1501,212434.8
1502,157152.52
1503,289230.97
1504,229829.92
1505,227004.67
1506,176500.12
1507,242483.97
1508,212134.75
1509,162571.31
1510,145418.53
1511,141715.27
1512,170051.78
1513,144174.66
1514,163422.03
1515,209714.52
1516,160788.78
1517,156762.25
1518,128128.664
1519,222048.84
1520,136517.31
1521,135171.25
1522,169317.27
1523,109263.77
1524,125699.08
1525,124432.35
1526,118082.04
1527,111220.54
1528,127797.73
1529,145499.2
1530,176512.0
1531,111990.08
1532,90619.35
1533,140350.64
1534,117800.0
1535,149182.72
1536,109339.47
1537,70500.234
1538,175549.17
1539,219240.89
1540,93133.97
1541,143424.06
1542,140742.81
1543,206138.1
1544,79045.32
1545,108585.86
1546,129019.82
1547,134420.72
1548,133314.92
1549,112862.74
1550,138698.03
1551,105291.56
1552,136446.3
1553,146909.61
1554,117809.586
1555,174709.3
1556,86685.734
1557,111252.03
1558,102141.86
1559,88581.06
1560,134186.81
1561,146133.31
1562,129049.24
1563,125846.52
1564,154734.98
1565,148141.38
1566,240558.12
1567,76595.83
1568,234836.5
1569,142366.83
1570,141605.23
1571,130358.45
1572,150018.48
1573,245691.73
1574,115894.164
1575,207442.58
1576,224404.42
1577,202556.36
1578,155642.34
1579,149672.94
1580,194763.31
1581,149459.72
1582,125526.164
1583,318862.8
1584,215821.0
1585,142044.83
1586,71910.78
1587,107523.91
1588,153593.06
1589,92820.68
1590,133714.8
1591,91908.164
1592,114349.805
1593,120480.22
1594,148339.31
1595,110299.78
1596,243348.6
1597,188196.25
1598,225434.38
1599,174114.08
1600,174649.56
1601,61206.652
1602,117815.7
1603,85742.516
1604,278200.62
1605,247373.92
1606,170394.42
1607,174504.66
1608,216416.25
1609,196357.78
1610,153624.14
1611,145976.75
1612,161531.62
1613,161318.77
1614,116584.92
1615,87735.984
1616,68712.16
1617,88289.6
1618,126766.4
1619,145178.81
1620,157058.92
1621,134409.22
1622,138390.73
1623,271760.4
1624,214786.33
1625,124695.18
1626,168244.97
1627,190328.81
1628,275411.6
1629,182681.73
1630,351111.38
1631,219670.19
1632,245399.31
1633,174069.58
1634,185498.84
1635,182498.83
1636,150912.45
