Id,SalePrice
1461,125076.37
1462,154757.22
1463,190495.52
1464,189314.17
1465,181731.39
1466,172883.55
1467,168056.08
1468,168205.0
1469,184053.53
1470,121765.66
1471,208619.27
1472,99799.15
1473,100307.17
1474,150262.08
1475,128618.45
1476,381718.12
1477,251710.98
1478,297719.8
1479,251998.33
1480,567132.7
1481,304129.97
1482,206778.36
1483,174684.2
1484,174172.33
1485,173125.02
1486,189429.28
1487,347037.03
1488,240045.53
1489,216230.53
1490,205208.53
1491,190500.47
1492,94308.08
1493,182089.53
1494,279362.12
1495,292046.34
1496,235975.42
1497,186384.81
1498,164443.14
1499,159442.19
1500,151132.47
1501,202810.73
1502,161936.7
1503,297957.75
1504,240004.16
1505,227793.25
1506,183057.2
1507,237716.75
1508,217852.48
1509,161037.14
1510,146909.77
1511,140812.34
1512,166687.7
1513,150691.55
1514,154506.81
1515,195889.84
1516,155981.66
1517,154104.92
1518,129733.914
1519,229679.55
1520,137814.61
1521,137546.5
1522,168306.8
1523,114922.97
1524,127400.484
1525,125968.0
1526,121135.03
1527,108462.875
1528,131816.02
1529,149011.61
1530,170264.52
1531,111146.195
1532,94307.64
1533,140889.84
1534,119429.37
1535,159583.89
1536,113294.95
1537,71056.305
1538,179673.72
1539,222355.39
1540,91107.766
1541,146558.62
1542,145503.17
1543,203517.73
1544,86215.625
1545,105513.69
1546,130628.04
1547,131419.16
1548,135643.17
1549,115256.086
1550,139418.36
1551,104168.38
1552,129003.91
1553,146989.61
1554,107826.33
1555,173453.4
1556,78927.28
1557,114766.21
1558,97465.984
1559,88932.83
1560,142893.67
1561,148081.38
1562,128011.39
1563,122794.57
1564,158827.44
1565,147890.94
1566,249989.1
1567,72687.984
1568,240208.44
1569,149260.88
1570,133633.22
1571,129323.94
1572,148370.8
1573,234739.78
1574,99838.64
1575,220145.44
1576,234265.98
1577,199928.92
1578,144147.2
1579,148604.62
1580,192013.55
1581,149536.45
1582,124315.33
1583,330176.9
1584,226714.44
1585,141204.78
1586,66037.35
1587,107386.836
1588,153373.75
1589,93490.11
1590,134351.31
1591,91022.94
1592,115047.73
1593,130280.016
1594,175356.9
1595,109735.03
1596,232112.52
1597,187125.88
1598,217759.2
1599,196318.52
1600,181756.11
1601,59705.47
1602,118892.1
1603,85352.28
1604,275588.34
1605,245480.7
1606,166630.88
1607,172121.5
1608,215164.28
1609,188615.78
1610,148401.88
1611,137282.11
1612,161005.86
1613,158895.17
1614,120337.555
1615,90056.48
1616,73661.18
1617,90356.336
1618,125839.8
1619,141735.44
1620,154476.14
1621,134404.89
1622,141313.92
1623,280709.0
1624,215279.67
1625,124531.76
1626,167784.39
1627,192072.05
1628,275009.97
1629,181329.27
1630,323448.16
1631,218588.78
1632,235812.53
1633,176871.62
1634,182948.66
1635,181521.95
1636,148155.45
1637,177074.47
1638,209589.92
1639,182772.34
1640,261559.84
1641,181299.56
1642,223716.7
1643,218343.12
1644,228030.8
1645,183629.66
1646,154912.94
1647,170385.72
1648,130192.49
1649,138235.7
1650,115660.62
1651,126819.19
1652,95486.875
1653,98976.52
1654,152257.33
1655,156693.23
1656,146562.64
1657,151811.66
1658,150555.17
1659,138513.23
1660,157775.97
1661,462698.94
1662,399985.53
1663,397948.9
1664,433644.1
1665,328259.34
1666,311926.25
1667,382445.94
1668,323028.03
1669,303030.5
1670,352359.06
1671,261905.44
1672,528431.44
1673,292506.62
1674,252142.94
1675,182251.44
1676,181597.16
1677,214407.28
1678,497169.72
1679,396017.25
1680,333662.94
1681,258574.73
1682,300724.5
1683,178331.39
1684,169361.2
1685,176448.34
1686,169785.4
1687,167899.34
1688,184981.88
1689,188753.73
1690,190153.92
1691,176188.22
1692,269124.3
1693,169022.3
1694,183387.33
1695,165616.14
1696,279050.66
1697,169400.89
1698,363588.3
1699,323018.47
1700,243825.28
1701,260198.97
1702,263258.8
1703,259578.7
1704,289308.2
1705,231792.95
1706,382842.84
1707,230663.6
1708,218782.61
1709,275675.8
1710,224085.22
1711,265156.97
1712,248726.38
1713,275157.28
1714,227509.73
1715,211229.62
1716,180910.39
1717,174626.81
1718,124514.09
1719,202495.3
1720,250365.72
1721,165588.42
1722,114390.945
1723,154410.86
1724,222319.23
1725,240471.28
1726,181188.89
1727,158530.05
1728,176789.14
1729,169999.89
1730,152389.16
1731,116779.086
1732,131588.72
1733,117663.13
1734,127379.32
1735,129975.65
1736,114518.5
1737,339641.28
1738,215287.72
1739,228625.64
1740,213388.61
1741,189329.66
1742,173380.83
1743,172675.0
1744,298943.22
1745,233140.94
1746,239574.84
1747,225591.95
1748,226855.56
1749,152560.11
1750,122301.55
1751,233721.98
1752,121944.09
1753,141380.39
1754,203953.61
1755,169249.12
1756,130744.54
1757,123074.93
1758,139779.08
1759,161410.4
1760,165853.88
1761,138306.28
1762,173249.42
1763,169784.5
1764,114175.766
1765,165688.75
1766,167856.0
1767,204207.86
1768,146157.52
1769,173672.22
1770,148627.06
1771,123572.75
1772,134117.3
1773,132580.73
1774,123136.7
1775,139987.12
1776,128861.164
1777,117967.07
1778,141324.69
1779,121181.36
1780,172912.86
1781,127867.47
1782,89042.54
1783,137364.28
1784,105981.57
1785,119510.68
1786,148415.73
1787,176120.11
1788,44300.207
1789,100301.36
1790,75989.43
1791,176243.86
1792,159872.58
1793,134261.77
1794,146352.2
1795,136660.53
1796,130907.76
1797,113871.125
1798,128865.42
1799,113408.46
1800,148253.23
1801,138015.72
1802,141456.81
1803,146858.25
1804,137390.62
1805,134457.5
1806,114476.016
1807,133112.53
1808,123352.31
1809,127294.46
1810,144642.3
1811,108771.77
1812,103946.19
1813,126787.18
1814,99425.16
1815,47256.574
1816,103801.33
1817,113906.586
1818,159027.58
1819,126324.375
1820,58261.7
1821,115482.88
1822,154643.33
1823,38929.13
1824,136148.6
1825,143925.27
1826,119484.7
1827,106846.016
1828,140643.45
1829,114812.32
1830,143489.77
1831,164626.84
1832,83280.37
1833,146710.5
1834,130076.63
1835,145526.12
1836,123947.72
1837,82732.44
1838,132738.44
1839,91351.445
1840,172451.9
1841,150935.94
1842,80661.125
1843,130887.47
1844,142044.83
1845,148344.05
1846,153645.77
1847,154829.53
1848,44485.145
1849,121655.17
1850,121120.27
1851,154370.7
1852,127416.46
1853,128904.46
1854,170073.27
1855,162549.56
1856,218155.03
1857,157470.03
1858,131531.11
1859,122847.516
1860,150003.94
1861,122984.27
1862,280008.94
1863,266978.7
1864,266978.7
1865,344189.66
1866,336819.53
1867,232436.34
1868,304976.5
1869,203190.75
1870,236736.12
1871,257373.02
1872,168240.1
1873,234912.52
1874,140484.88
1875,214519.69
1876,190269.78
1877,220396.36
1878,204933.33
1879,136144.11
1880,132568.23
1881,237324.92
1882,241826.92
1883,192319.14
1884,211875.33
1885,254958.4
1886,294744.75
1887,210866.23
1888,269425.5
1889,160402.73
1890,132653.42
1891,139380.95
1892,103871.2
1893,125489.06
1894,129642.16
1895,138026.81
1896,122807.3
1897,110574.375
1898,101099.37
1899,164973.16
1900,149544.14
1901,176590.31
1902,153452.83
1903,200965.36
1904,147737.03
1905,183986.52
1906,173786.31
1907,214050.48
1908,119178.92
1909,137213.47
1910,128575.45
1911,217449.48
1912,323004.94
1913,134627.69
1914,57039.188
1915,328507.94
1916,65019.684
1917,256597.16
1918,140379.14
1919,171042.7
1920,144709.48
1921,431656.12
1922,337219.22
1923,213921.02
1924,217711.75
1925,211506.3
1926,400766.47
1927,134765.03
1928,159184.86
1929,127798.06
1930,138423.48
1931,139495.52
1932,136950.86
1933,181029.4
1934,179294.11
1935,169379.19
1936,192527.5
1937,181633.31
1938,171293.31
1939,243753.1
1940,183645.23
1941,172548.92
1942,181365.33
1943,210431.6
1944,330701.5
1945,393995.2
1946,157524.55
1947,294122.4
1948,185137.98
1949,232618.2
1950,190672.47
1951,290356.66
1952,223787.44
1953,164337.55
1954,191001.0
1955,136307.77
1956,289096.53
1957,153705.97
1958,310431.16
1959,133024.67
1960,116283.83
1961,119537.875
1962,95588.84
1963,107211.67
1964,104426.39
1965,150172.64
1966,153311.11
1967,289920.03
1968,455285.66
1969,420231.5
1970,455129.12
1971,441189.06
1972,379272.06
1973,243054.84
1974,318088.88
1975,442246.3
1976,268502.0
1977,314464.6
1978,385591.66
1979,327461.6
1980,197114.02
1981,359872.1
1982,224806.98
1983,201089.78
1984,162309.6
1985,227337.95
1986,225984.95
1987,187244.78
1988,181128.53
1989,185039.3
1990,218824.47
1991,227457.17
1992,209923.05
1993,168076.48
1994,244234.56
1995,179892.47
1996,261958.47
1997,317484.28
1998,352247.56
1999,259698.64
2000,312274.0
2001,260567.9
2002,241684.44
2003,254685.33
2004,266068.88
2005,212607.48
2006,245552.7
2007,252916.84
2008,219389.84
2009,186485.73
2010,189353.06
2011,128120.76
2012,178597.45
2013,185953.42
2014,181475.58
2015,201247.25
2016,189020.72
2017,196481.81
2018,118514.19
2019,132839.03
2020,108861.09
2021,104951.08
2022,184434.27
2023,139612.98
2024,254948.33
2025,379491.03
2026,182465.92
2027,152486.75
2028,156136.12
