Id,SalePrice
1461,121649.53
1462,162533.23
1463,187920.16
1464,194130.88
1465,185903.61
1466,176063.62
1467,176929.42
1468,170265.36
1469,187873.47
1470,128523.195
1471,193204.3
1472,94776.23
1473,99386.45
1474,156856.44
1475,120128.39
1476,383376.88
1477,257666.14
1478,280043.44
1479,262038.8
1480,462156.84
1481,361916.84
1482,196742.02
1483,177483.58
1484,164654.9
1485,180711.11
1486,198463.84
1487,348151.88
1488,234246.7
1489,196918.22
1490,220705.69
1491,193124.38
1492,92587.695
1493,188638.1
1494,293049.97
1495,293349.34
1496,233849.92
1497,181894.73
1498,163085.94
1499,166900.78
1500,153925.89
1501,178497.22
1502,153715.4
1503,284537.62
1504,239335.38
1505,227256.73
1506,191962.45
1507,244263.38
1508,201799.39
1509,155380.81
1510,151600.56
1511,144829.77
1512,184700.89
1513,144798.12
1514,160632.03
1515,207740.78
1516,149421.3
1517,163495.6
1518,131124.11
1519,229309.48
1520,133509.38
1521,135123.38
1522,169857.52
1523,113509.82
1524,125756.24
1525,122726.484
1526,114672.94
1527,110702.2
1528,127742.93
1529,151517.6
1530,171633.42
1531,102823.63
1532,104202.73
1533,153779.4
1534,119007.7
1535,151973.33
1536,111178.12
1537,58828.01
1538,153801.81
1539,197780.95
1540,95939.805
1541,141875.16
1542,130903.234
1543,216309.08
1544,80389.93
1545,114811.01
1546,130031.75
1547,130946.984
1548,135658.27
1549,115161.48
1550,142373.86
1551,114140.96
1552,151698.14
1553,153515.66
1554,109807.85
1555,165709.9
1556,82674.234
1557,106622.73
1558,95454.48
1559,80930.805
1560,144911.61
1561,150083.69
1562,126343.32
1563,126940.56
1564,156552.66
1565,146424.05
1566,230862.73
1567,66862.45
1568,223284.6
1569,146683.94
1570,132475.62
1571,117263.19
1572,148269.19
1573,253133.69
1574,117528.24
1575,219929.69
1576,234142.16
1577,192192.5
1578,151153.45
1579,137772.31
1580,186474.45
1581,152328.45
1582,128115.95
1583,334073.94
1584,224429.97
1585,138583.27
1586,76720.7
1587,96684.12
1588,154855.36
1589,97696.13
1590,133468.66
1591,98850.0
1592,113580.14
1593,134179.47
1594,131403.45
1595,112004.04
1596,251574.3
1597,175787.3
1598,198327.08
1599,167538.12
1600,168136.27
1601,80201.51
1602,118869.58
1603,97620.78
1604,267977.03
1605,256630.77
1606,172925.05
1607,171072.98
1608,220570.36
1609,184724.88
1610,148009.14
1611,143250.75
1612,164880.9
1613,160594.11
1614,131294.19
1615,98242.1
1616,74293.78
1617,98448.195
1618,121274.17
1619,138359.1
1620,164051.05
1621,128518.945
1622,150061.12
1623,285728.1
1624,222779.72
