Id,SalePrice
1461,119634.695
1462,159767.14
1463,191517.94
1464,188911.03
1465,185553.03
1466,173411.48
1467,171837.89
1468,163915.56
1469,188399.44
1470,127642.14
1471,208594.6
1472,95633.414
1473,95926.86
1474,151838.11
1475,129064.14
1476,391058.66
1477,258241.1
1478,287089.44
1479,267759.2
1480,561454.1
1481,330545.16
1482,204967.22
1483,169794.97
1484,170011.67
1485,177797.7
1486,186619.89
1487,348637.3
1488,240406.98
1489,219966.83
1490,203647.52
1491,184956.44
1492,89114.91
1493,189631.2
1494,283988.25
1495,288831.88
1496,245512.47
1497,183854.5
1498,166623.12
1499,160977.95
1500,151521.47
1501,190215.12
1502,160089.75
1503,283971.34
1504,238802.94
1505,228235.92
1506,183066.27
1507,243319.28
1508,202810.9
1509,165795.7
1510,145084.48
1511,142492.97
1512,173357.73
1513,148763.4
1514,161358.27
1515,195879.8
1516,167213.77
1517,154285.05
1518,125728.586
1519,227690.03
1520,137023.14
1521,138754.9
1522,165763.75
1523,114291.74
1524,126422.51
1525,128192.55
1526,113593.59
1527,104105.57
1528,136130.03
1529,150636.14
1530,175188.72
1531,99969.484
1532,96143.4
1533,147844.89
1534,123065.3
1535,155713.95
1536,113101.914
1537,63918.387
1538,179679.66
1539,203383.56
1540,97841.47
1541,147093.39
1542,143571.75
1543,208714.31
1544,79899.53
1545,108542.984
1546,124225.47
1547,134855.44
1548,138051.72
1549,109014.42
1550,137258.42
1551,107054.54
1552,122745.96
1553,158690.97
1554,114823.52
1555,167631.64
1556,84896.54
1557,103376.09
1558,96836.7
1559,84966.94
1560,138835.5
1561,140698.89
1562,128149.03
1563,125011.61
1564,150749.72
1565,147632.28
1566,245629.14
1567,71147.04
1568,234177.08
1569,140006.47
1570,134494.94
1571,123977.7
1572,150457.36
1573,244706.78
1574,106343.26
1575,216126.62
1576,233753.53
1577,203110.55
1578,148546.94
1579,148434.08
1580,191418.4
1581,143256.1
1582,123008.15
1583,332444.4
1584,227075.3
1585,141051.42
1586,66327.42
1587,89822.26
1588,156109.75
1589,92593.19
1590,135052.98
1591,95859.99
1592,122394.95
1593,123104.64
1594,184257.73
1595,111505.086
1596,247041.66
1597,191258.28
1598,215478.31
1599,176519.83
1600,172148.86
1601,69378.62
1602,107303.34
1603,87250.266
1604,268160.56
1605,249590.55
1606,169490.77
1607,180560.92
1608,211064.81
1609,190176.08
1610,150794.2
1611,137456.75
1612,159483.97
1613,158819.97
1614,123537.5
1615,90326.62
1616,70891.35
1617,85905.164
1618,127743.42
1619,141194.69
1620,158501.25
1621,130711.02
1622,141448.58
1623,279651.12
1624,227377.0
1625,117604.65
1626,168008.78
1627,191744.16
1628,264198.12
1629,182139.64
1630,359656.56
1631,218122.95
1632,237850.77
1633,173149.25
1634,183346.4
1635,180606.5
1636,147984.67
1637,181709.61
1638,199883.64
1639,176025.23
1640,260306.02
1641,177309.25
1642,225106.94
1643,226133.58
1644,229618.23
1645,182041.05
1646,156314.17
1647,166731.9
1648,132668.06
1649,137641.83
1650,117866.46
1651,127599.234
1652,94365.4
1653,93298.734
1654,154398.84
1655,152904.0
1656,148262.97
1657,155382.28
1658,149042.62
1659,138734.73
1660,151582.5
1661,469514.97
1662,385333.38
1663,401124.88
1664,449881.03
1665,318696.12
1666,320660.75
1667,401929.3
1668,329776.53
1669,290684.34
1670,364139.2
1671,263297.28
1672,538884.8
1673,302020.28
1674,250760.06
1675,182231.78
1676,182979.38
1677,213667.66
1678,519161.62
1679,401781.53
1680,330175.84
1681,258491.33
1682,294434.06
1683,175395.73
1684,167649.08
1685,176509.83
1686,168325.62
1687,170224.58
1688,185836.28
1689,187617.83
1690,192791.7
1691,178693.03
1692,267433.0
1693,168312.69
1694,183850.67
1695,164162.03
1696,278160.8
1697,166974.77
1698,367417.28
1699,314769.06
1700,244913.22
1701,257114.92
1702,271533.94
1703,256495.48
1704,289668.2
1705,233668.19
1706,412222.97
1707,227941.28
1708,221364.45
1709,281635.22
1710,228420.33
1711,270011.56
1712,246131.83
1713,268624.9
1714,224567.77
1715,208016.11
1716,182335.02
1717,176247.67
1718,130285.086
1719,198438.08
1720,247661.03
1721,169532.47
1722,118756.586
1723,151244.97
1724,219104.25
1725,236637.72
1726,185589.06
1727,160637.1
1728,172695.23
1729,170695.61
1730,157516.56
1731,125630.52
1732,129042.69
1733,122414.06
1734,125988.62
1735,129873.51
1736,113217.45
1737,329258.62
1738,219916.73
1739,245964.47
1740,227417.39
1741,198704.81
1742,174141.1
1743,169291.17
1744,305804.72
1745,237872.39
1746,208307.38
1747,221607.72
1748,222799.64
1749,147895.36
1750,119266.43
1751,231719.78
1752,121832.48
1753,141936.33
1754,192889.48
1755,167453.92
1756,128916.61
1757,122793.22
1758,147471.0
1759,162154.44
1760,161343.2
1761,136754.0
1762,171211.22
1763,174172.95
1764,119905.484
1765,163683.11
1766,166714.47
1767,210584.73
1768,146829.03
1769,179938.42
1770,143715.72
1771,127730.29
